2097271B56F5_$GPGGA,083722.00,5706.762263,N,00835.291548,E,1,08,0.8,1.8,M,44.0,M,,*64
2097271B56F5_$GPGGA,083723.00,5706.762259,N,00835.291557,E,1,08,0.8,1.8,M,44.0,M,,*62
2097271B56F5_$GPGGA,083724.00,5706.762258,N,00835.291561,E,1,08,0.8,1.8,M,44.0,M,,*61
2097271B56F5_$GPGGA,083725.00,5706.762256,N,00835.291558,E,1,08,0.8,1.8,M,44.0,M,,*64
2097271B56F5_$GPGGA,083726.00,5706.762255,N,00835.291557,E,1,08,0.8,1.8,M,44.0,M,,*6B
2097271B56F5_$GPGGA,083727.00,5706.762253,N,00835.291564,E,1,08,0.8,1.8,M,44.0,M,,*6C
2097271B56F5_$GPGGA,083728.00,5706.762251,N,00835.291569,E,1,08,0.8,1.8,M,44.0,M,,*6C
2097271B56F5_$GPGGA,083729.00,5706.762244,N,00835.291565,E,1,08,0.8,1.8,M,44.0,M,,*65
2097271B56F5_$GPGGA,083730.00,5706.762243,N,00835.291558,E,1,08,0.8,1.8,M,44.0,M,,*64
2097271B56F5_$GPGGA,083731.00,5706.762236,N,00835.291569,E,1,08,0.8,1.7,M,44.0,M,,*6A
2097271B56F5_$GPGGA,083732.00,5706.762229,N,00835.291585,E,1,08,0.8,1.8,M,44.0,M,,*6A
2097271B56F5_$GPGGA,083733.00,5706.762228,N,00835.291589,E,1,08,0.8,1.7,M,44.0,M,,*69
2097271B56F5_$GPGGA,083734.00,5706.762222,N,00835.291589,E,1,08,0.8,1.7,M,44.0,M,,*64
2097271B56F5_$GPGGA,083735.00,5706.762221,N,00835.291586,E,1,08,0.8,1.7,M,44.0,M,,*69
2097271B56F5_$GPGGA,083736.00,5706.762218,N,00835.291592,E,1,08,0.8,1.7,M,44.0,M,,*65
2097271B56F5_$GPGGA,083737.00,5706.762216,N,00835.291593,E,1,08,0.8,1.7,M,44.0,M,,*6B
2097271B56F5_$GPGGA,083738.00,5706.762219,N,00835.291587,E,1,08,0.8,1.7,M,44.0,M,,*6E
2097271B56F5_$GPGGA,083739.00,5706.762218,N,00835.291583,E,1,08,0.8,1.7,M,44.0,M,,*6A
2097271B56F5_$GPGGA,083740.00,5706.762219,N,00835.291585,E,1,08,0.8,1.7,M,44.0,M,,*63
2097271B56F5_$GPGGA,083741.00,5706.762218,N,00835.291580,E,1,08,0.8,1.7,M,44.0,M,,*66
